VALOR;FAMILIA;AÑO;MES;Fecha_recepción;Unidad_negocio;Tp_doc;Número_documento;Tp_ord;Número_orden;Observaciones;2_n_artículo;Cost_Alm;Cantidad_recibida;UM;PROVEEDOR;Número_lote_serie;C_Emision;Lead_Time
10100666169; 7;2020; 3;02/03/2020;101;OV;73994;OP;57224;000800018383;10100666169;1,924067e+01;  2200;UN;2606295;718472;1,051150e+06;NA
10100667245; 9;2020; 3;02/03/2020;101;OV;73995;OP;57224;000800018699;10100667245;2,006136e+02;   211;UN;2606295;718610;1,204579e+05;NA
10100667245; 2;2020; 3;02/03/2020;101;OV;73997;OP;57224;000800018637;10100667245;4,734840e+01;   894;UN;2606295;718610;1,475836e+06;NA
10100667563;11;2020; 3;03/03/2020;101;OV;74105;OP;57224;000800018837;10100667563;3,937625e+01;  1075;UN;2606295;720178;3,581629e+05;NA
10100667563; 9;2020; 3;03/03/2020;101;OV;74117;OP;57224;000900018837;10100667563;4,232947e+01;  1000;UN;2606295;720178;4,009919e+05;NA
10100667578;10;2020; 3;02/03/2020;101;OV;73998;OP;57224;000800018702;10100667578;2,489969e+01;  1700;UN;2606295;718611;5,894359e+05;NA
10100629592; 4;2020; 3;06/03/2020;101;OV;74419;OP;57273;000800018956;10100629592;2,856239e+01;  1482;UN;2606295;722122;1,231036e+06;NA
10100664821; 6;2020; 3;05/03/2020;101;OV;74371;OP;57273;000800018960;10100664821;1,869676e+01;  2264;UN;2606295;722126;1,252903e+06;NA
10100632603; 6;2020; 3;03/03/2020;101;OV;74113;OP;57273;000800018799;10100632603;9,620333e+00;  4400;UN;2606295;722127;2,392103e+06;NA
10100632610; 4;2020; 3;03/03/2020;101;OV;74115;OP;57273;000800018800;10100632610;1,267349e+01;  3340;UN;2606295;722130;2,717436e+06;NA
10100631779; 4;2020; 3;06/03/2020;101;OV;74418;OP;57273;000800018957;10100631779;1,226941e+01;  3450;UN;2606295;722135;2,805436e+06;NA
10100626925; 8;2020; 3;09/03/2020;101;OV;74524;OP;57273;000800019059;10100626925;1,924067e+01;  2200;UN;2606295;722136;9,254359e+05;NA
10100604659; 8;2020; 3;03/03/2020;101;OV;74116;OP;57273;000800018801;10100604659;1,226941e+01;  3450;UN;2606295;722137;1,425436e+06;NA
10100628601; 8;2020; 3;10/03/2020;101;OV;74709;OP;57273;000800019171;10100628601;2,216202e+01;  1910;UN;2606295;722139;8,094359e+05;NA
10100664821; 4;2020; 3;10/03/2020;101;OV;74647;OP;57273;000800019060;10100664821;3,930313e+01;  1077;UN;2606295;722126;9,070359e+05;NA
10100667169; 4;2020; 3;05/03/2020;101;OV;74366;OP;57276;NA;10100667169;8,551407e+00;  4950;UN;2606295;722133;4,005436e+06;NA
10100667176;10;2020; 3;06/03/2020;101;OV;74427;OP;57276;000800018955;10100667176;1,915360e+01;  2210;UN;2606295;721171;7,526359e+05;NA
10100667175; 3;2020; 3;06/03/2020;101;OV;74422;OP;57276;000800018954;10100667175;1,305256e+01;  3243;UN;2606295;720167;3,504636e+06;NA
10100667171; 7;2020; 3;03/03/2020;101;OV;74110;OP;57276;000800018701;10100667171;1,226941e+01;  3450;UN;2606295;721181;1,622579e+06;NA
10100667172; 2;2020; 3;03/03/2020;101;OV;74108;OP;57276;000800018836;10100667172;2,132467e+01;  1985;UN;2606295;720171;3,221436e+06;NA
10100667173; 8;2020; 3;03/03/2020;101;OV;74112;OP;57276;000800018798;10100667173;1,911037e+01;  2215;UN;2606295;721180;9,314359e+05;NA
10100667174; 4;2020; 3;05/03/2020;101;OV;74372;OP;57276;000800018959;10100667174;1,300844e+01;  3254;UN;2606295;722022;2,648636e+06;NA
10100667169; 6;2020; 3;05/03/2020;101;OV;74369;OP;57277;000800018958;10100667169;8,170134e+00;  5181;UN;2606295;722021;2,808636e+06;NA
10100704879;10;2020; 3;09/03/2020;101;OV;74546;OP;57321;00010792;10100704879;2,821964e+01;  1500;UN;2709244;090320;5,254359e+05;NA
10100729751; 3;2020; 3;09/03/2020;101;OV;74548;OP;57321;000200010792;10100729751;1,410982e+01;  3000;UN;2709244;090320;3,245436e+06;NA
10100628599; 3;2020; 3;09/03/2020;101;OV;74526;OP;57337;000800019061;10100628599;2,489969e+01;  1700;UN;2606295;723817;1,858769e+06;NA
10100637316; 8;2020; 3;09/03/2020;101;OV;74529;OP;57337;000800019064;10100637316;3,848133e+01;  1100;UN;2606295;723818;4,854359e+05;NA
10100637316; 9;2020; 3;09/03/2020;101;OV;74540;OP;57337;000800019146;10100637316;3,974598e+01;  1065;UN;2606295;723818;4,241029e+05;NA
10100628926; 8;2020; 3;09/03/2020;101;OV;74530;OP;57337;000800019065;10100628926;2,565422e+01;  1650;UN;2606295;723819;7,054359e+05;NA
10100628926; 4;2020; 3;09/03/2020;101;OV;74539;OP;57337;000800019147;10100628926;2,665584e+01;  1588;UN;2606295;723819;1,315836e+06;NA
10100620400; 8;2020; 3;09/03/2020;101;OV;74527;OP;57337;000800019062;10100620400;1,268109e+01;  3338;UN;2606295;723821;1,380636e+06;NA
10100604618; 3;2020; 3;10/03/2020;101;OV;74710;OP;57337;000800019172;10100604618;2,116473e+01;  2000;UN;2606295;723822;2,178769e+06;NA
10100604701;10;2020; 3;10/03/2020;101;OV;74711;OP;57337;000800019173;10100604701;1,437822e+01;  2944;UN;2606295;723824;9,875159e+05;NA
10100667171; 2;2020; 3;09/03/2020;101;OV;74538;OP;57337;000800019148;10100667171;1,356714e+01;  3120;UN;2606295;723826;5,037436e+06;NA
10100628609;10;2020; 3;09/03/2020;101;OV;74528;OP;57337;000800019063;10100628609;1,832444e+01;  2310;UN;2606295;723828;7,846359e+05;NA
10100633651;11;2020; 3;10/03/2020;101;OV;74712;OP;57337;000800019174;10100633651;1,228365e+01;  3446;UN;2606295;723831;1,047909e+06;NA
10100615650; 7;2020; 3;05/03/2020;101;OV;74363;OP;57337;NA;10100615650;2,187569e+01;  1935;UN;2606295;723833;9,300069e+05;NA
10100632600; 2;2020; 3;05/03/2020;101;OV;74362;OP;57337;000800018963;10100632600;1,852493e+01;  2285;UN;2606295;040320;3,701436e+06;NA
10100628155; 6;2020; 3;16/03/2020;101;OV;75209;OP;57447;00800019429;10100628155;1,265455e+01;  3345;UN;2606295;726196;1,829436e+06;NA
10100626764; 8;2020; 3;16/03/2020;101;OV;75210;OP;57447;00800019430;10100626764;2,048861e+01;  2066;UN;2606295;726197;8,718359e+05;NA
10100634101;11;2020; 3;17/03/2020;101;OV;75275;OP;57447;000800019432;10100634101;1,840412e+01;  2300;UN;2606295;726198;7,145269e+05;NA
10100663219; 2;2020; 3;16/03/2020;101;OV;75211;OP;57447;00800019431;10100663219;9,406548e+00;  4500;UN;2606295;726200;7,245436e+06;NA
10100704896; 8;2020; 3;16/03/2020;101;OV;75187;OP;57447;000800019401;10100704896;5,264859e+00;  8040;UN;2606295;726202;3,261436e+06;NA
10100629358; 5;2020; 3;16/03/2020;101;OV;75189;OP;57447;000800019402;10100629358;1,271155e+01;  3330;UN;2606295;726205;2,176636e+06;NA
10100614695;11;2020; 3;16/03/2020;101;OV;75207;OP;57447;00800019425;10100614695;1,275752e+01;  3318;UN;2606295;726207;1,010672e+06;NA
10100604646; 3;2020; 3;17/03/2020;101;OV;75367;OP;57447;00800019515;10100604646;2,687585e+01;  1575;UN;2606295;726210;1,725436e+06;NA
10100667563; 8;2020; 3;16/03/2020;101;OV;75208;OP;57447;00800019424;10100667563;2,095518e+01;  2020;UN;2606295;726214;8,534359e+05;NA
10100667170;11;2020; 3;25/03/2020;101;OV;75929;OP;57447;0080019666;10100667170;1,282711e+01;  3300;UN;2606295;728688;1,005436e+06;NA
10100667170; 7;2020; 3;25/03/2020;101;OV;75979;OP;57447;080019684;10100667170;3,086363e+00; 13715;UN;2606295;728688;6,315150e+06;NA
10100667170;10;2020; 3;26/03/2020;101;OV;76025;OP;57447;000800019688;10100667170;2,565422e+01;  1650;UN;2606295;726231;5,734359e+05;NA
10100666367; 7;2020; 3;25/03/2020;101;OV;75977;OP;57580;080019682;10100666367;5,588048e+00;  7575;UN;2606295;728827;3,508293e+06;NA
10100666369; 3;2020; 3;25/03/2020;101;OV;75939;OP;57580;080019663;10100666369;1,370329e+01;  3089;UN;2606295;728824;3,340369e+06;NA
10100666368; 3;2020; 3;25/03/2020;101;OV;75976;OP;57580;080019681;10100666368;1,410982e+01;  3000;UN;2606295;728823;3,245436e+06;NA
10100626765; 8;2020; 4;03/04/2020;101;OV;76659;OP;57593;0080020087;10100626765;2,116473e+01;  2000;UN;2606295;728698;8,454359e+05;NA
10100604639; 4;2020; 3;25/03/2020;101;OV;75949;OP;57593;00800019658;10100604639;2,085195e+01;  2030;UN;2606295;728544;1,669436e+06;NA
10100619594; 8;2020; 3;25/03/2020;101;OV;75946;OP;57593;0080019660;10100619594;2,015689e+01;  2100;UN;2606295;728545;8,854359e+05;NA
10100631778; 4;2020; 3;25/03/2020;101;OV;75945;OP;57593;0080019661;10100631778;1,840412e+01;  2300;UN;2606295;728547;1,885436e+06;NA
10100667173; 1;2020; 3;19/03/2020;101;OV;75546;OP;57593;00800019591;10100667173;1,893936e+01;  2235;UN;2606295;728549;7,197436e+06;NA
10100626810; 8;2020; 4;03/04/2020;101;OV;76662;OP;57593;0080020086;10100626810;1,838014e+01;  2303;UN;2606295;728681;9,666359e+05;NA
10100618148; 7;2020; 3;25/03/2020;101;OV;75940;OP;57593;0080019662;10100618148;2,057825e+01;  2057;UN;2606295;728682;9,857789e+05;NA
10100704896; 7;2020; 3;27/03/2020;101;OV;76153;OP;57593;080019735;10100704896;1,007844e+01;  4200;UN;2606295;728683;1,965436e+06;NA
10100629358; 4;2020; 3;25/03/2020;101;OV;75937;OP;57593;080019664;10100629358;2,446790e+01;  1730;UN;2606295;728684;1,429436e+06;NA
10100667174; 5;2020; 3;25/03/2020;101;OV;75947;OP;57593;0080019659;10100667174;9,054431e+00;  4675;UN;2606295;728685;3,037436e+06;NA
10100667174; 2;2020; 4;03/04/2020;101;OV;76656;OP;57593;080020089;10100667174;1,209413e+02;   350;UN;2606295;732308;6,054359e+05;NA
10100663971; 6;2020; 3;25/03/2020;101;OV;75959;OP;57593;080019680;10100663971;2,497314e+01;  1695;UN;2606295;728686;9,494359e+05;NA
10100667169; 9;2020; 3;16/03/2020;101;OV;75170;OP;57593;00800019403;10100667169;2,565422e+00; 16500;UN;2606295;726218;5,912103e+06;NA
10100667170; 9;2020; 3;16/03/2020;101;OV;75175;OP;57593;00800019404;10100667170;2,911843e+00; 14537;UN;2606295;726231;5,214147e+06;NA
10100666060; 9;2020; 3;19/03/2020;101;OV;75541;OP;57594;00800019590;10100666060;6,613979e+00;  6400;UN;2606295;726955;2,320992e+06;NA
10100625318; 7;2020; 3;25/03/2020;101;OV;75988;OP;57615;014600001105;10100625318;1,209413e+03;    35;UN;1281118;200320;6,143593e+04;NA
10100667169; 2;2020; 3;16/03/2020;101;OV;75216;OP;57619;000800019405;10100667169;1,282711e+01;  3300;UN;2606295;726225;5,325436e+06;NA
10100667169; 9;2020; 3;16/03/2020;101;OV;75217;OP;57619;000800019433;10100667169;3,815184e+00; 11095;UN;2606295;726225;3,990325e+06;NA
10100667169; 8;2020; 3;17/03/2020;101;OV;75366;OP;57619;00800019518;10100667169;2,565422e+01;  1650;UN;2606295;726225;7,054359e+05;NA
10100667169; 9;2020; 3;25/03/2020;101;OV;75931;OP;57619;0080019665;10100667169;2,562316e+00; 16520;UN;2606295;728687;5,919214e+06;NA
10100704872; 5;2020; 3;26/03/2020;101;OV;76026;OP;57667;020010851;10100704872;2,821964e+01;  1500;UN;2709244;26/03/2020;1,005436e+06;NA
10100704881; 7;2020; 3;26/03/2020;101;OV;76026;OP;57667;020010851;10100704881;6,047067e+00;  7000;UN;2709244;26/03/2020;3,245436e+06;NA
10100729751;11;2020; 3;26/03/2020;101;OV;76026;OP;57667;020010851;10100729751;1,058237e+01;  4000;UN;2709244;26/03/2020;1,209072e+06;NA
10100735614; 9;2020; 3;26/03/2020;101;OV;76026;OP;57667;020010851;10100735614;1,410982e+01;  3000;UN;2709244;26/03/2020;1,112103e+06;NA
10100666413; 7;2020; 3;25/03/2020;101;OV;75981;OP;57735;080019686;10100666413;1,654788e+01;  2558;UN;2606295;729556;1,214807e+06;NA
10100666413; 4;2020; 4;01/04/2020;101;OV;76434;OP;57735;0080019827;10100666413;8,551407e+01;   495;UN;2606295;729556;4,414359e+05;NA
10100667176; 3;2020; 3;25/03/2020;101;OV;75978;OP;57735;080019683;10100667176;1,924067e+01;  2200;UN;2606295;729190;2,392103e+06;NA
10100667176; 3;2020; 3;27/03/2020;101;OV;76150;OP;57735;080019736;10100667176;1,032426e+02;   410;UN;2606295;729190;4,827689e+05;NA
10100667176; 3;2020; 4;01/04/2020;101;OV;76426;OP;57735;0080019822;10100667176;5,961897e+01;   710;UN;2606295;729190;8,027689e+05;NA
10100667171; 8;2020; 3;25/03/2020;101;OV;75983;OP;57735;080019687;10100667171;8,465893e+00;  5000;UN;2606295;729758;2,045436e+06;NA
10100663219; 2;2020; 4;01/04/2020;101;OV;76429;OP;57735;0080019823;10100663219;8,958617e+00;  4725;UN;2606295;729795;7,605436e+06;NA
10100632984;11;2020; 3;25/03/2020;101;OV;75980;OP;57735;080019685;10100632984;1,299646e+01;  3257;UN;2606295;729762;9,929269e+05;NA
10100626764; 3;2020; 4;03/04/2020;101;OV;76658;OP;57735;080020088;10100626764;2,190966e+01;  1932;UN;2606295;729763;2,106236e+06;NA
10100629759; 4;2020; 4;02/04/2020;101;OV;76500;OP;57735;0080019824;10100629759;3,703365e+01;  1143;UN;2606295;729764;9,598359e+05;NA
10100667172; 7;2020; 4;02/04/2020;101;OV;76583;OP;57735;0080020018;10100667172;1,864734e+01;  2270;UN;2606295;729765;1,083150e+06;NA
10100633648; 7;2020; 4;01/04/2020;101;OV;76447;OP;57735;0080019826;10100633648;2,078030e+01;  2037;UN;2606295;730022;9,766359e+05;NA
10100628155; 9;2020; 4;02/04/2020;101;OV;76584;OP;57735;080020019;10100628155;1,226941e+01;  3450;UN;2606295;729768;1,272103e+06;NA
10100628429;10;2020; 4;01/04/2020;101;OV;76446;OP;57735;0080019737;10100628429;1,226941e+01;  3450;UN;2606295;729860;1,149436e+06;NA
10100667173; 5;2020; 4;01/04/2020;101;OV;76432;OP;57735;0080019825;10100667173;1,840412e+01;  2300;UN;2606295;729771;1,517436e+06;NA
10100626928; 3;2020; 4;06/04/2020;101;OV;76702;OP;57735;00080020020;10100626928;1,257934e+01;  3365;UN;2606295;729774;3,634769e+06;NA
10100704889; 8;2020; 4;03/04/2020;101;OV;76605;OP;57804;001002942;10100704889;2,821964e+00; 15000;UN;2709180;02032A3;6,045436e+06;NA
10100704889; 5;2020; 4;03/04/2020;101;OV;76668;OP;57804;01002943;10100704889;1,659979e-01;255000;UN;2709180;02/04/2020;1,632454e+08;NA
10100704873; 7;2020; 4;03/04/2020;101;OV;76668;OP;57804;01002943;10100704873;1,410982e+00; 30000;UN;2709180;02/04/2020;1,375972e+07;NA
10100704873; 9;2020; 4;24/04/2020;101;OV;77600;OP;57804;001002960;10100704873;1,410982e+00; 30000;UN;2709180;24/04/2020;1,071210e+07;NA
10100704889; 3;2020; 4;24/04/2020;101;OV;77600;OP;57804;001002960;10100704889;1,410982e+00; 30000;UN;2709180;24/04/2020;3,204544e+07;NA
10100667174;10;2020; 4;03/04/2020;101;OV;76657;OP;57810;08020089;10100667174;1,410982e+01;  3000;UN;2606295;732308;1,005436e+06;NA
10100666372; 3;2020; 4;14/04/2020;101;OV;77099;OP;57810;0020080484;10100666372;5,533264e+01;   765;UN;2606295;732309;8,614359e+05;NA
10100666373; 9;2020; 4;07/04/2020;101;OV;76864;OP;57810;0080020302;10100666373;3,527456e+01;  1200;UN;2606295;732310;4,721029e+05;NA
10100766411;11;2020; 4;06/04/2020;101;OV;76715;OP;57810;0080020245;10100766411;3,993346e+01;  1060;UN;2606295;732311;3,537999e+05;NA
10100666413; 5;2020; 4;08/04/2020;101;OV;76907;OP;57810;0080020243;10100666413;1,381059e+01;  3065;UN;2606295;732312;2,007036e+06;NA
10100633071; 1;2020; 4;06/04/2020;101;OV;76751;OP;57810;008020197;10100633071;2,085195e+01;  2030;UN;2606295;732314;6,541436e+06;NA
10100664441; 1;2020; 4;06/04/2020;101;OV;76706;OP;57810;0080020250;10100664441;4,109657e+01;  1030;UN;2606295;732315;3,341436e+06;NA
10100626765;10;2020; 4;06/04/2020;101;OV;76720;OP;57810;0080020242;10100626765;2,223186e+01;  1904;UN;2606295;732316;6,547159e+05;NA
10100631772; 9;2020; 4;06/04/2020;101;OV;76749;OP;57810;0080020195;10100631772;2,062840e+01;  2052;UN;2606295;732317;7,750359e+05;NA
10100621556; 9;2020; 4;06/04/2020;101;OV;76714;OP;57810;0080020246;10100621556;1,361076e+01;  3110;UN;2606295;732318;1,151214e+06;NA
10100604701; 5;2020; 4;06/04/2020;101;OV;76726;OP;57810;0080020238;10100604701;1,343793e+01;  3150;UN;2606295;732319;2,061436e+06;NA
10100667171; 9;2020; 4;06/04/2020;101;OV;76707;OP;57810;0080020249;10100667171;8,508436e+00;  4975;UN;2606295;732320;1,814325e+06;NA
10100633639; 7;2020; 4;06/04/2020;101;OV;76722;OP;57810;0080020241;10100633639;2,534699e+01;  1670;UN;2606295;732321;8,088649e+05;NA
10100632603; 9;2020; 4;06/04/2020;101;OV;76725;OP;57810;0080020239;10100632603;2,058826e+01;  2056;UN;2606295;732323;7,764579e+05;NA
10100667170; 3;2020; 4;02/04/2020;101;OV;76571;OP;57810;000800019734;10100667170;1,122798e+02;   377;UN;2606295;726231;4,475689e+05;NA
10100667170;10;2020; 4;06/04/2020;101;OV;76709;OP;57810;0080020248;10100667170;5,681808e+00;  7450;UN;2606295;732329;2,429436e+06;NA
10100667170;10;2020; 6;10/06/2020;101;OV;79197;OP;57810;00800020021;10100667170;1,337424e+01;  3165;UN;2606295;731824;1,058236e+06;NA
10100631779; 3;2020; 4;07/04/2020;101;OV;76859;OP;57810;0080020298;10100631779;1,278836e+01;  3310;UN;2606295;732330;3,576103e+06;NA
10100632600; 6;2020; 4;07/04/2020;101;OV;76860;OP;57810;0080020299;10100632600;1,906733e+01;  2220;UN;2606295;732331;1,229436e+06;NA
10100614699; 9;2020; 4;06/04/2020;101;OV;76712;OP;57810;0080020247;10100614699;2,696144e+01;  1570;UN;2606295;732334;6,036579e+05;NA
10100628048; 7;2020; 4;06/04/2020;101;OV;76750;OP;57810;0080020196;10100628048;2,466752e+01;  1716;UN;2606295;732335;8,298929e+05;NA
10100667175;10;2020; 4;06/04/2020;101;OV;76732;OP;57810;0080020116;10100667175;4,563824e+00;  9275;UN;2606295;732337;3,013436e+06;NA
10100604659; 3;2020; 4;06/04/2020;101;OV;76723;OP;57810;0080020240;10100604659;1,226941e+01;  3450;UN;2606295;732338;3,725436e+06;NA
10100628601;10;2020; 4;14/04/2020;101;OV;77098;OP;57810;0080020483;10100628601;2,015689e+01;  2100;UN;2606295;732340;7,174359e+05;NA
10100633651; 5;2020; 4;07/04/2020;101;OV;76861;OP;57810;0080020300;10100633651;1,254206e+01;  3375;UN;2606295;732341;2,205436e+06;NA
10100633321; 6;2020; 4;07/04/2020;101;OV;76863;OP;57810;0080020301;10100633321;1,271155e+01;  3330;UN;2606295;732344;1,821436e+06;NA
10100637314; 9;2020; 4;06/04/2020;101;OV;76716;OP;57810;0080020244;10100637314;1,859002e+01;  2277;UN;2606295;732345;8,550359e+05;NA
10100704895; 3;2020; 4;14/04/2020;101;OV;77100;OP;57813;0020010906;10100704895;3,527456e+00; 12000;UN;2709244;14/04/2020;1,284544e+07;NA
10100704893;10;2020; 4;14/04/2020;101;OV;77100;OP;57813;0020010906;10100704893;1,410982e+01;  3000;UN;2709244;14/04/2020;1,005436e+06;NA
10100704892; 7;2020; 4;14/04/2020;101;OV;77100;OP;57813;0020010906;10100704892;1,410982e+01;  3000;UN;2709244;14/04/2020;1,416865e+06;NA
10100628047; 5;2020; 4;14/04/2020;101;OV;77097;OP;57891;0080020485;10100628047;1,892243e+01;  2237;UN;2606295;733375;1,477116e+06;NA
10100632608; 2;2020; 4;17/04/2020;101;OV;77285;OP;57891;0080020607;10100632608;1,282711e+01;  3300;UN;2606295;734280;5,325436e+06;NA
10100656618; 2;2020; 4;15/04/2020;101;OV;77174;OP;57891;003007663;10100656618;3,680823e+01;  1150;UN;2606295;734283;1,885436e+06;NA
10100628609; 8;2020; 4;14/04/2020;101;OV;77096;OP;57891;0080020486;10100628609;1,840412e+01;  2300;UN;2606295;734284;9,654359e+05;NA
10100667170; 5;2020; 4;06/04/2020;101;OV;76748;OP;57891;0080020194;10100667170;1,282711e+01;  3300;UN;2606295;732329;2,157436e+06;NA
10100667170; 4;2020; 4;21/04/2020;101;OV;77433;OP;57891;00800020608;10100667170;3,883437e+00; 10900;UN;2606295;734286;8,765436e+06;NA
10100704885; 8;2020; 4;16/04/2020;101;OV;77265;OP;57891;0080020601;10100704885;6,971256e+00;  6072;UN;2606295;734288;2,474236e+06;NA
10100667169; 7;2020; 4;15/04/2020;101;OV;77173;OP;57891;003007665;10100667169;3,941291e+00; 10740;UN;2606295;734297;4,955150e+06;NA
10100626928; 3;2020; 4;15/04/2020;101;OV;77172;OP;57891;003007662;10100626928;1,271155e+01;  3330;UN;2606295;734303;3,597436e+06;NA
10100604646; 1;2020; 4;15/04/2020;101;OV;77175;OP;57891;003007664;10100604646;1,343793e+01;  3150;UN;2606295;734304;1,012544e+07;NA
10100614477; 4;2020; 4;16/04/2020;101;OV;77266;OP;57891;080020602;10100614477;3,664889e+01;  1155;UN;2606295;734306;9,694359e+05;NA
10100631149; 6;2020; 4;16/04/2020;101;OV;77267;OP;57891;0080020603;10100631149;2,519611e+01;  1680;UN;2606295;734307;9,414359e+05;NA
10100667171; 9;2020; 4;24/04/2020;101;OV;77582;OP;57891;0080021025;10100667171;2,536217e+01;  1669;UN;2606295;738217;6,388579e+05;NA
10100667171; 9;2020; 5;07/05/2020;101;OV;78070;OP;57891;0080021565;10100667171;2,820084e+01;  1501;UN;2606295;742623;5,791249e+05;NA
10100714476; 7;2020; 6;02/06/2020;101;OV;78944;OP;57898;0080022470;10100714476;5,015340e+01;   844;UN;2606295;733325;4,312649e+05;NA
10100714476; 7;2020; 6;22/06/2020;101;OV;79491;OP;57898;0080023431;10100714476;1,567758e+01;  2700;UN;2606295;733325;1,279722e+06;NA
10100704912; 2;2020; 4;09/04/2020;101;OV;76994;OP;57901;0080020376;10100704912;2,177442e+01;  1944;UN;2606295;734593;3,155836e+06;NA
10100629358; 1;2020; 4;16/04/2020;101;OV;77268;OP;57901;0080020604;10100629358;1,254206e+01;  3375;UN;2606295;734595;1,084544e+07;NA
10100604639;10;2020; 4;16/04/2020;101;OV;77269;OP;57901;0080020605;10100604639;1,801254e+02;   235;UN;2606295;734596;1,206359e+05;NA
10100604639; 7;2020; 4;21/04/2020;101;OV;77449;OP;57901;0080020914;10100604639;2,116473e+01;  2000;UN;2606295;736987;9,597219e+05;NA
10100613684; 2;2020; 4;16/04/2020;101;OV;77270;OP;57901;0080020606;10100613684;4,031378e+01;  1050;UN;2606295;734597;1,725436e+06;NA
10100668252; 9;2020; 8;04/08/2020;101;OV;81050;OP;57956;00100000419;10100668252;5,643929e+02;    75;UN;2000361;04082020;7,210293e+04;NA
10100667171; 9;2020; 4;20/04/2020;101;OV;77383;OP;57976;0080020827;10100667171;8,440572e+00;  5015;UN;2606295;736178;1,828547e+06;NA
10100667175; 9;2020; 4;11/04/2020;101;OV;77018;OP;57976;0080020375;10100667175;3,354157e+01;  1262;UN;2606295;732337;4,941469e+05;NA
10100667175; 4;2020; 4;21/04/2020;101;OV;77464;OP;57976;0080020761;10100667175;1,282711e+01;  3300;UN;2606295;736179;2,685436e+06;NA
10100664440; 5;2020; 4;26/04/2020;101;OV;77631;OP;57976;0080021071;10100664440;2,116473e+01;  2000;UN;2606295;737357;1,325436e+06;NA
10100663443; 7;2020; 4;20/04/2020;101;OV;77382;OP;57976;0080020759;10100663443;2,489969e+01;  1700;UN;2606295;736182;8,225789e+05;NA
10100633646; 8;2020; 4;20/04/2020;101;OV;77378;OP;57976;0080020760;10100633646;3,848133e+01;  1100;UN;2606295;736184;4,854359e+05;NA
10100632612; 5;2020; 4;21/04/2020;101;OV;77461;OP;57976;0080020913;10100632612;1,282711e+01;  3300;UN;2606295;736181;2,157436e+06;NA
